UserName	Date	Time	Longitude	Latitude	Tweet
333 Truck	2016-04-15	16:52	-122.0775172	37.4144769	miss last week  serv steak n tot special tonight https//tco/o8rbl9eeca
Erik Lowell	2016-04-15	16:52	-96.82277171	33.06677751	happi friday everyon #lambo #lamborghini #aventador #lamborghiniaventador #v12 #yellow https//tco/7siufxrf5q
Ally Vega	2016-04-15	16:52	-118.2497242	34.04762133	love job requir visit dope place la #thelastbookstor #dtla #ilovebook https//tco/if6royhgoy
Candy Dodson	2016-04-15	16:52	-86.82423518	35.91339771	desir settl ordinari #skindeep #teamnow #yourfutureisnow https//tco/wbtzonb5g6
Steph	2016-04-15	16:52	-94.58573	39.08508	proud citi union station kansa citi inc https//tco/fnotmcbxnk
emily eckes	2016-04-15	16:52	-85.37611329	42.28170213	excit live next two year climaxx https//tco/ha5ffp7byo
Alejandra Daees✨	2016-04-15	16:52	-99.20244459	19.30525133	bae @ihopmxofici coyoac n df https//tco/rfxxejqcc7
Tomy B. Hair Salon	2016-04-15	16:52	-73.593	40.7	#tomybsalon #shorthair https//tco/3gulrndsuq nassau counti new york https//tco/iqvtdya9ax
Adam Houston	2016-04-15	16:52	-80.24851336	36.09905003	foxtureband record wsjournalnow elev music seri winston-salem journal https//tco/mw3chvokgp
mariagiuseppina	2016-04-15	16:52	-99.20386663	19.40100441	@betomof mucha gracia
BeastMode Dave	2016-04-15	16:52	-74.2172928	40.8142319	#sushihana #sushi #mibrudda sushi hana https//tco/rnj2oiuu62
Mio	2016-04-14	10:05	-118.36939	34.17241	found light @brandondumlao #asian #besti #brotherandsist #famili #myhusband https//tco/jb5jpalbtu
Benjamin Guzman	2016-04-14	10:05	-118.2510809	34.04625753	@ilannumhaus view downtown lo angel https//tco/9rhxzw6ya1
Virtual Jukebox	2016-04-14	10:05	-82.422367	42.975489	hardest button button white stripe #nowplay thumb coast brew co port huron
Amiela Holt	2016-04-14	10:05	-84.5271936	33.7873449	good morn  thank lord anoth wonder day https//tco/prvee1zbc
Roger Metz	2016-04-14	10:05	-80.9501944	35.0096882	finish run 492 mile 43m 47 #endomondo #endorphin https//tco/bnyxjctmh
BrowardCollege South	2016-04-14	10:05	-80.2349472	26.0059395	summer registr bonanza thursday april 14th 12pm 2pm breezeway https//tco/skfdun42sa
Jeromee Scot	2016-04-14	10:05	-95.992729	36.16016	felt like tie kind thursday griffin commun media center https//tco/p6grfxoorf
peter wolfinger	2016-04-14	10:05	-73.06222222	40.94611111	soul around  #portjeff #portjefferson #longisland #downtown #ghosttown #morn #earli https//tco/cjcwb48hjn
Franklin	2016-04-14	10:05	-84.3870621	33.7607498	buttermilk fri chicken w collard green sweet tea southern hospit plate https//tco/u6xglr14vu
El Paso CP	2016-04-14	10:05	-106.4855885	31.76017093	weather cloud 59 f 3 mph east-northeast wind https//tco/5xguireaub
kartenquiz.de	2016-04-14	10:05	-75.1638	39.9516	wo liegt philadelphia https//tco/aox91l8srx #philadelphia #quiz
Jacksonville Now	2016-04-14	10:05	-81.65339546	30.32633066	weather light intens drizzl 67 f 7 mph north-northeast wind https//tco/qamjxf34fb
Boston Press	2016-04-14	10:05	-71.0552516	42.3561185	governor baker mayor walsh launch anti-marijuana campaign https//tco/jga5r9ukti
Jacksonville Now	2016-04-14	10:05	-81.65339546	30.32633066	flower along normandi blvd rebecca gomez found tue morn question still surround death first https//tco/popdzexeob
Milwaukee News	2016-04-14	10:05	-87.90968018	43.04137104	smith shoot attorney spar detail https//tco/aowjqqmtn7
Alberto Romero	2016-04-14	10:05	-94.70083952	32.38862305	current condit overcast 59 f longview gregg counti airport tx https//tco/xdmzuugn04
Police Calls 32801	2016-04-14	10:05	-81.3769794	28.5469591	#drugviol 335 n magnolia ave #orlpol #opd
Denver Now	2016-04-14	10:05	-104.9945934	39.74601199	weather clear sky 46 f 6 mph west-southwest wind https//tco/z5qh7fulsc
Indianapolis CP	2016-04-14	10:05	-86.15650321	39.76690667	weather clear sky 40 f 6 mph east wind https//tco/0mt950gijg
New York Now	2016-04-14	10:05	-74.00001602	40.71669795	weather scatter cloud 38 f 8 mph north wind https//tco/srmzcrp2ma
Alberto Romero	2016-04-14	10:05	-95.32939911	32.35154275	current condit light rain 58 f tyler tyler pound field tx https//tco/5jbkfhe9u5 #txwx
Jacksonville Now	2016-04-14	10:05	-81.65339546	30.32633066	vigil held father rene robert tonight sacr heart cathol church fleme island 630 p https//tco/popdzexeob
Indianapolis CP	2016-04-14	10:05	-86.15650321	39.76690667	e-cigarett explod mall kiosk leav teen blind one eye fox 59morn https//tco/stphlghhqa
Baltimore Now	2016-04-14	10:05	-76.6155346	39.30190319	weather clear sky 35 f 2 mph southeast wind https//tco/8pi9ztsfpu
Charlotte Now	2016-04-14	10:05	-80.84079342	35.22483977	congratul stephen curri shot goldenstatewarrior record-break 73rd win https//tco/tjip15w33n
Police Calls 32808	2016-04-14	10:05	-81.4658129	28.5599689	#criminalmischief 6020-6299 balboa dr pine hill fl 32808 #orlpol #ocso
Nevada City Weather	2016-04-14	10:05	-121.0544444	39.24222222	wind 50 mph baromet 30006 rise temperatur 416 f rain today 011 humid 88
IG dreadhead2__	2016-04-14	10:05	-83.02923951	42.44281793	pleas believ cloth coat 4 kid closet https//tco/xc07qxqmmi
Madi Davoli	2016-04-14	10:06	-82.35099449	29.64932145	littl colleen appreci post bc lot nose https//tco/tdzyoiw0dc
Author Tumeki Griff	2016-04-14	10:06	-76.3676222	37.0134661	got millionair statu mind roll call  #bestsellingauthorinthemak https//tco/7jo7p1l4bm
Sonya Coleman	2016-04-14	10:06	-96.85016066	32.84419473	@dallaslovefield dal dalla tx https//tco/a65y1nod7u
Danielle Terry	2016-04-14	10:06	-71.01874858	42.3651062	gooooodby boston boston logan intern airport https//tco/7ugiyhklxv
Who DeT Attorney	2016-04-14	10:06	-90.059	29.9728	empir start somewher #soitbegin #detlawfirm #nola #whatwouldharveydo #imcallingsaul https//tco/xjkmfgildi
LegiScan US	2016-04-14	10:06	-77.008823	38.889873	hb4930 new ensur appropri protect redress travel consist transport secu  https//tco/nu3ygvlon
Bare Skin Body Works	2016-04-14	10:06	-80.2295303	43.5737686	post photo bare skin bodi work https//tco/pwllhwdytz
LegiScan MA	2016-04-14	10:06	-71.063701	42.358424	s2226 new order rel request opinion honor justic suprem judici court  https//tco/tkgianfwe4
LegiScan TN	2016-04-14	10:06	-86.784297	36.166011	sb1393 engross introduc requir adopt servic provid depart children servic  https//tco/qnrakpbftq
Atelier Cologne	2016-04-14	10:06	-73.99395	40.72347	guid sea shell  gift sea #ateliercologn #lookingforseashel https//tco/9q5vxseouz
LegiScan OK	2016-04-14	10:06	-97.50334	35.49232	sb1567 veto health inform creat transpar disclosur health inform act effect  https//tco/xk7vymztxq
DMV NIGHT SPOTS	2016-04-14	10:06	-76.9716034	38.9197998	@raesremmurd live  washington dc ap saturday april 16th https//tco/svyhxnp1d
TPS Calls	2016-04-14	10:06	-79.4468386	43.6771746	disorderli benson ave st clair ave w 13 div 04/14 0600 #toronto
Ottawa	2016-04-14	10:06	-75.58	45.33	thu 0600 mainli clear temp -45 c windchil 9 wind nne 12 km h humid 74 press 1032 kpa rise health idx 26 29
aytac altug	2016-04-14	10:05	-73.98795058	40.81259955	black white #tbt #beyoglu #tbt #throwbackthursday #throwbackthursday #lastyear #tea https//tco/zqsl4lrwal
Tony Burkhart	2016-04-14	10:05	-85.764271	38.15123114	breakfast import meal day @whitecastl white castl louisvil ky https//tco/fv8y4bql1k
Patricia Snyder	2016-04-14	10:05	-123.011793	37.69941751	open deep made gather whale fruit fruit divid morn beast night us
Anita Faye Slater	2016-04-14	10:05	-86.5963	34.7123	#tbt #bridgestreethalfmarathon april 10 2016 race rout view #kilomet https//tco/ryn7uup7gz
Scott Patric	2016-04-14	10:05	-73.99720617	40.75873822	zac posen tonight prallstar #pra #projectrunway #projectrunwayallstar #makeup https//tco/ywlkfzwtlc
Mike Driehorst	2016-04-14	10:07	-83.56775	41.75007	go larg kind day happi thursday @dacapocoffe temper mi https//tco/3preqb6zof https//tco/lz8s36imu2
TrueWealth Investing	2016-04-14	10:07	-95.48452454	30.16346218	oil price stay lower monthli iea report https//tco/ztrapc7ket
Tom H...	2016-04-14	10:07	-74.11720276	40.39405971	middletown nj middletown nj https//tco/us6hqxhsz6
Brian Pacris	2016-04-14	10:07	-73.77888889	40.63972222	jfk msp earli af #skyporn #cloudporn #lookup #nofilt john f kennedi intern airport https//tco/wmcj5cs0m5
TTWN DC	2016-04-14	10:07	-77.33699	38.64585	one lane close #dalec dale blvd eb minnievil rd benita fitzgerald dr #dctraffic https//tco/wifgmovdia
Keesler Taxi Cab	2016-04-14	10:07	-88.92584168	30.40119773	keesler taxi cab biloxi taxi cab 228-424-4219 provid reliabl profession servic coast  https//tco/ushhptbx1t
TTN Phoenix	2016-04-14	10:07	-112.2602	33.59398	accid middl lane block #peoria grand ave wb lp 101 #phxtraffic https//tco/huii7zewnk
Arron James ╰ɵ───ɵ╯	2016-04-14	10:06	-118.243	34.0522	thank year #thankyoukob #mambaout #kobe #kobebry #goat #losangel #laker https//tco/ax0vr8omz
Luis Almengor	2016-04-14	10:06	-83.35979462	42.20874864	atl phx detroit metropolitan wayn counti airport dtw @dtweetin romulu mi https//tco/8hn7tlvkwd
TTWN DC	2016-04-14	10:06	-77.51969	38.80137	accid shoulder block #manassa 66 eb va 234 busi us 29 jam back us 29 delay 22 min #dctraffic
Houston Causby	2016-04-14	10:06	-78.2491609	35.9557085	left hous 415 face #itsearli bunn high school https//tco/bdyxgzboyi
TTWN Cincinnati	2016-04-14	10:06	-84.24374	39.40966	bridg close #lebanon columbia rd south us 42 #traffic https//tco/oaaruhwvvr
Elizabeth Walker	2016-04-14	10:11	-81.6833572	30.4915619	dear vestal villag wait meet see soon sincer https//tco/gric1glnk2
Becks	2016-04-14	10:11	-76.66534248	39.17970638	#wheninrom #travel #westcoastbound #bondingtim #chicka #mimosa green turtl bar https//tco/viemr7j2b9
NoNamePat	2016-04-14	10:11	-118.26715	34.04333238	night #thankyoukob stapl center https//tco/yoofaxigf7
espito decu	2016-04-14	10:11	-112.2426397	33.463869	@arianemerced let fukk
Laura L. Scott	2016-04-14	10:11	-104.9963414	39.74789517	cbd denver co https//tco/oryxtxs2sh
chefaleem	2016-04-14	10:11	-79.24171931	43.79813863	god bring bring #eternallybless https//tco/gg9yxyfh4r
Candice Cunningham	2016-04-14	10:11	-84.37041	33.84005	matter may go right rememb everyth serv purpos https//tco/vc8vmbdnh3
Earth Rover Bot	2016-04-14	10:11	-103.5504789	38.25581464	move 5 meter bear 252 1mh8 https//tco/nli34reenk
Mario The Great. ✈	2016-04-14	10:11	-76.66867018	39.17931235	baltimor washington intern thurgood marshal airport bwi baltimor md https//tco/gstt5emcxw
Winn-Dixie Careers	2016-04-14	10:11	-80.1346911	27.0617035	want work #hobesound fl view latest open https//tco/9851cm2biq #retail #job #job #hire
Mara P Castañeda	2016-04-14	10:11	-99.1333	19.4333	@marlenefavela_ mi querida marlen un placer encontrarm contigo mucho beso querida mexico https//tco/9wkglzalzo
SHC Careers	2016-04-14	10:11	-75.3399048	40.121497	supplement health care #nurs #job part time slp ccc need  #norristown pa https//tco/9dhwa8qb5j https//tco/6rurb1l4y6
CafeVito	2016-04-14	10:11	-73.62454	45.53845	ice coffe hous @cafevito cafevito https//tco/v3eg8sumgw
SUMMER DION	2016-04-14	10:11	-74.0064	40.7142	hit feel undeni #goodmorn #feelthelov #sunshin https//tco/vkaekzcaap
Reuben Hernandez	2016-04-14	10:11	-118.5983942	34.19795702	said long day time get much need sleep
Favorite Jobs	2016-04-14	10:11	-94.6707917	38.9822282	want work favorit health care staf #hire #overlandpark ks click detail https//tco/pzf27ytmnb
Stigmabase | NORDIC	2016-04-14	10:11	-80.2732666	25.77508716	aid n webinar civil societi high level meet hiv https//tco/xfapys6brw
mark cowlin jr	2016-04-14	10:11	-76.15236433	43.05000406	rocki cigar syracus ny https//tco/4i3ypc0fvp
fulltimeGiGS Jobs	2016-04-14	10:10	-71.0588801	42.3600825	#account profession #boston check #job https//tco/wwu3tr2izx #hire https//tco/3tmqattoyl
Stigmabase | ES	2016-04-14	10:10	-80.2732666	25.77508716	aid n webinar civil societi high level meet hiv 11 april gnp held webinar brief peopl https//tco/lwv4kdnhn
Royalti'Nails1	2016-04-14	10:10	-86.8188	36.16787	walk futur receiv bless like #noworri #godspe https//tco/fquglctos4
Kisha Stewart	2016-04-14	10:10	-84.3761301	39.35678382	one thing love @ptxoffici patreon get get see video w @jasonderulo first #ptxworldtour #ptxnation
Stigmabase | ORG	2016-04-14	10:10	-80.2732666	25.77508716	aid n webinar civil societi high level meet hiv https//tco/mwye0chvmi
WillieIBFNDoingIt I	2016-04-14	10:10	-73.92657947	40.82926679	money motiv famili reason #heyyoungworld https//tco/hp8gjyqyvb
Al Juarez	2016-04-14	10:10	-87.84427249	42.71742307	aaaaaaaaaaahhhhhhhhhhhhhhhhhhhh xperienc fit mount pleasant wi https//tco/i9fcyvioxx
Matthew Hardy	2016-04-14	10:10	-93.2814924	44.9678449	start get green  lore park neighborhood https//tco/9vjfkanp69
Fred DeVito	2016-04-14	10:10	-73.9783147	40.7664383	great see one newest #corefus #barr teacher exhalespa #atlanta class https//tco/aieuwapm0c
Sunrise Careers	2016-04-14	10:10	-77.026088	38.9906657	interest #nurs #job near #silverspr md could great fit https//tco/h1psy0zict #hire https//tco/xyxqquvu0r
Michał Bajda	2016-04-14	10:10	-118.2647394	34.04910881	celebr #mambaday tough player make best rivalri game celtic still https//tco/5l3fllmfu4
NY Computer Help	2016-04-14	10:10	-73.95648806	40.75788522	today day think back file cloud could said https//tco/krhfjknszc
Markland Davis	2016-04-14	10:10	-76.69189907	39.25053756	arbutu volunt fire depart @arbutusvfd baltimor md https//tco/xtbcw1bnkz
Joey Couch	2016-04-14	10:10	-85.71866007	38.25976804	butchertown louisvil ky https//tco/tjq7u2wj9v
Laura L. Scott	2016-04-14	10:10	-104.998036	39.74649037	#realtyalli four season hotel denver denver co https//tco/gamt64woeh https//tco/clem0gp8da
Mitsugo	2016-04-14	10:10	-71.0538279	42.1617553	never expect mean good bad way
Denny LiveTV	2016-04-14	10:10	-122.4210884	37.82635743	post photo alcatraz prison island san francisco https//tco/qzxcpewliq
511 New York	2016-04-14	10:10	-74.129399	40.732103	incid #us19truckrout nb raymond blvd tonnel circl https//tco/9zr7twvtey
Frugal Fortune	2016-04-14	10:10	-81.80432	41.47744	set 4 vintag hallmark coffe mug sale frugal fortun love mother day gift idea https//tco/tjkcdjeoo
adam e rauch	2016-04-14	10:10	-84.49449816	39.10982625	hope everyon great day mt adam https//tco/p11nujnmp8
Chaton Turner	2016-04-14	10:10	-80.020524	40.4532344	excit follow @bsnspeak
ÁNGEL ESTRADA	2016-04-14	10:10	-110.954	29.0989	todo desean un amor para toda la vida yo deseo que en esta vida alcanc para amar  https//tco/ip79ythvfx
Sean Eric	2016-04-14	10:10	-79.8006936	36.0736395	@bdaht wait kobe score mani 60
Crazy Monkey Tattoo	2016-04-14	10:10	-73.93722407	40.69817281	breath courag exhal fear lion progress inkred 718 882 broadway https//tco/sosonjyliz
THE TRUTH	2016-04-14	10:10	-118.2672961	34.04340652	ya quedan partido para volver disfrutart llego el momento de https//tco/kl53gavylv
Trendsmap Monterrey	2016-04-14	10:10	-100.309	25.6714	estabilidad comicio es ahora una tendencia en #monterrey https//tco/t9vsbbu67q
Nevada City Weather	2016-04-14	10:10	-121.0544444	39.24222222	wind 50 mph baromet 30006 rise temperatur 412 f rain today 013 humid 88
every lot chicago	2016-04-14	10:10	-87.70802	42.01616	3131 west fargo avenu https//tco/mxdqvycljw
Police Calls 32822	2016-04-14	10:10	-81.3086388	28.5184937	#commercialb 2275 semoran blvd #orlpol #opd
DJ Mike GEE!	2016-04-14	10:10	-73.77554577	40.64581325	know mean  saturday april 16 2016 set puerto plata rd https//tco/t2lqfvi8rk
Mouton Cove Weather	2016-04-14	10:10	-92.218675	29.875016	637 f feel 637 f humid 99 wind 07 mph e gust 16 mph pressur 10084 mb #weather https//tco/75yznjjevp
Ebb Tide Bot	2016-04-14	10:10	-78.5067	33.865	@ebbtideapp tide sunset beach pier north carolina 04/14 2016 low 8 34am 05 high 245 pm 46 low 8 40pm 06 high 302 49
Nathan Mitre	2016-04-14	10:09	-88.32519545	42.21265599	finish #negativesplit run coventri neighborhood crystal lake il https//tco/8c15yshsg2
CREAM DAVIS	2016-04-14	10:09	-87.72252385	41.88176669	love nail royal blue beauti westsid https//tco/hdkra4ask8
OhioHealth Jobs	2016-04-14	10:09	-82.5154471	40.75839	#nurs #job #mansfield oh staff nurs mansfield ohiohealth https//tco/3xovzwe5nt #job #hire
KONNEXTION & BBP TAX	2016-04-14	10:09	-80.1616364	25.9308491	post photo konnext big boss product https//tco/pwvbqq0fkx
KW Memorial Realty	2016-04-14	10:09	-95.34563	30.450577	check #list #willi #tx https//tco/azldhrwijo #realest #realtor https//tco/u7mogtayuf
Worldwide	2016-04-14	10:09	-76.878719	40.302097	@justcordel lol right shock  win
IG: ACE_GUCCIANO	2016-04-14	10:12	-84.43537131	33.64052023	away  outta u fuck #byeatlanta hartsfield-jackson atlanta https//tco/kkau4hqzpn
Matthew Rivard	2016-04-14	10:12	-71.91726989	42.54900883	rivard famili dwell westminst https//tco/t7ya94zlkg
Hedley Jones	2016-04-14	10:12	-82.37994022	23.14287164	one #havana #cuba #classiccar #tbt #chevi #tv_travel #nikonusa #oldhavana https//tco/se82qqqgmk
Chazzie Shepherd	2016-04-14	10:12	-85.16436951	34.21893778	honor music geniu close friend famili new singl sign https//tco/gx4awc4fmz
Sinuhe Vera M	2016-04-14	10:12	-99.08041477	19.43001034	aeropuerto internacion de la ciudad de xico mex @aicm3 venustiano carranza df https//tco/2l8mhg9h58
Manjari Khatwani	2016-04-14	10:12	-115.1697799	36.10959319	elev selfi go watch @britneyspear #vega #cinemacon #champagneshorti https//tco/izlzkkvicq
Mocha Latte	2016-04-14	10:14	-90.12089649	29.93422735	devast diva theta xi  #support #familyfirst #dst https//tco/zdanohqvdl
Nick Moreno	2016-04-14	10:14	-123.011673	37.69956804	#39 afraid give good go great john rockefel https//tco/emsphy3wzz
PatriciaAlcivar	2016-04-14	10:13	-74.0064	40.7142	#tbt novemb 2015 ran first ultra last year nyc 60k 372 mile finish 13th https//tco/4jh1p5fahg
★Mr_No_Fucks_ Given★	2016-04-14	10:13	-81.71640075	41.4696213	q ga station cleveland oh https//tco/v7mpyjl25t
Fred DeVito	2016-04-14	10:13	-74.0064	40.7142	life preciou fragil moment path chang forev #faith https//tco/rpsb31cmei
SHC Careers	2016-04-14	10:13	-90.8529107	38.81144	want work supplement health care #hire #wentzvil mo click detail https//tco/3mmq5fyg1l
Trav :)	2016-04-14	10:13	-81.42183086	28.65875053	best pictur still bit tire slim https//tco/mw4mfvpr5q
Prison Break Tattoos	2016-04-14	10:13	-95.41302191	29.77056964	haha experi prison break tattoo today come see houston hottest new theme https//tco/1iqg7wxnkd
Cherise A Williams	2016-04-14	10:13	-80.25830957	26.14546291	determin confid underneath makeup seri nurtur power cheris https//tco/jn3szjxtyq
SONIC Jobs	2016-04-14	10:13	-84.3952502	39.3462388	#hospit #job might great fit assist manag https//tco/y6qhjejpzz #westchest oh #hire
Craig Hayes	2016-04-14	10:13	-74.73109254	40.19911878	craig hay @profchay morn show throwback thursday 6-10 est listen via tuneinradio app https//tco/wlixbo78q0
Engel Fonseca 潜能 可能性	2016-04-14	10:13	-99.08041477	19.43001034	rumbo provocar la @neuronadigital1 de emprendedor aeropuerto internacion de la ciudad de xico mex https//tco/022q8uduwf
511 New York	2016-04-14	10:13	-74.127323	40.733538	incid #us19 nb us 1 9 truck rout pulaski skyway https//tco/06mroc4l9f
AHCStaff	2016-04-14	10:13	-121.6555013	36.6777372	interest #nurs #job near #salina ca could great fit https//tco/ugtpmnn97k #hire https//tco/vvh6o3q8bd
Vitamin Shoppe Jobs	2016-04-14	10:13	-95.1402895	29.5423568	join vitamin shopp team see latest #retail #job open https//tco/up0cuszzzj #webster tx #hire
CompassUSAJobBoard	2016-04-14	10:13	-83.9207392	35.9606384	#labor #knoxvil tn patient flow coordinator-knoxvil tn 24 hr wk 2pm -1030 pm  compass group usa https//tco/5tsswyfnk
#CarDude864	2016-04-14	10:13	-84.3881	33.7489	worri keep distract bless keep sleep night worri https//tco/nqaeneocsz
NoNamePat	2016-04-14	10:13	-118.26715	34.04333238	night #thankyoukob stapl center https//tco/piavruwnl0
New Braunfels WX	2016-04-14	10:15	-98.11555556	29.6725	wind 00 mph wsw baromet 30037 fall slowli temperatur 565 f rain today 000 humid 98
ایریل	2016-04-14	10:15	-117.8917318	34.13699442	#siri dumb af #jonsnow #gameofthron metro gold line citru apu https//tco/mwcbphq9lz
Brand 1LIVESTEW	2016-04-14	10:15	-84.3881	33.7489	pleas read proverb 1224 even dread still https//tco/8vd361pgzx
GetEmFIT	2016-04-14	10:15	-74.16861111	40.6925	furthest thing perfect like everyon know newark liberti https//tco/i1qhcrmpqa
fulltimeGiGS Jobs	2016-04-14	10:15	-82.9987942	39.9611755	recommend anyon #underwrit #job https//tco/lwpkw2pokf #columbu oh #hire https//tco/atxxjdnbf
Nevada City Weather	2016-04-14	10:15	-121.0544444	39.24222222	wind 50 mph baromet 30008 rise temperatur 410 f rain today 015 humid 89
Winn-Dixie Careers	2016-04-14	10:15	-86.352462	30.377321	groceri associ ft winn dixi #miramarbeach fl https//tco/bqqhmak9qm #retail #job #job #hire
SoCal Earthquakes	2016-04-14	10:15	-116.879	33.97	usg report m0 78 #earthquak 5km n ban ca 4/14 16 1010 19 utc https//tco/tzli92uynb #quak
Every Earthquake	2016-04-14	10:15	-116.879	33.97	usg report m0 78 #earthquak 5km n ban ca 4/14 16 1010 19 utc https//tco/caou3t77fg #quak
Tyco Careers	2016-04-14	10:16	-71.4378411	42.5792583	#hire read latest #job open physic secur softwar develop architect https//tco/lfdb9jgcqz
LegiScan MA	2016-04-14	10:16	-71.063701	42.358424	h4219 new strengthen public educ commonwealth https//tco/feq7hndnq1
Teresa Morris	2016-04-14	10:16	-123.0121159	37.69907978	https//tco/lgvog7bze7 crazi snowkit liftoff algeria snowkit walk away unharm
Tony Spazz	2016-04-14	10:16	-73.98639	40.7558099	took bite outta big appl week busi must come https//tco/aho4571yob
Kate Louise Okello	2016-04-14	10:16	-115.1722222	36.12083333	vega night #nightlif #lasvega #vega #vegasstrip #club #bar #light #night #parti #stag https//tco/566z37nva5
christian ward	2016-04-14	10:16	-83.76969827	42.29807216	compress sleev warmth chilli morn run wine elementari school https//tco/f3qwtbnqkw
Nia Hendrix	2016-04-14	10:16	-82.63015229	27.76640515	#tbt missin day w girl glow run 5k https//tco/vlj7porgfu
LegiScan US	2016-04-14	10:16	-77.008823	38.889873	hb4924 new prohibit discrimin unborn basi sex race purpos https//tco/ssfusy9nv0
LegiScan TN	2016-04-14	10:16	-86.784297	36.166011	hjr 0943 engross bryson boyd mouser eagl scout https//tco/oq4jaujbul
SHC Careers	2016-04-14	10:16	-95.4018087	29.7050857	supplement health care #healthcar #job pediatr intermedi care rn #houston tx https//tco/34vyaj3ptr https//tco/fk5zk4lrao
Xceleration Fitness	2016-04-14	10:16	-83.28341308	42.69829408	never let fear hold back want #rip #instagramfit #fitspo https//tco/vyyyzcvvqq
LegiScan TN	2016-04-14	10:16	-86.784297	36.166011	hr0263 pass satirra arnet montgomeri salutatorian howard school https//tco/fug9rndx0c
LegiScan TN	2016-04-14	10:16	-86.784297	36.166011	hr0262 pass chloe rene russell-vernon valedictorian collegi high school https//tco/wm6s86a30g
Tricia McLemore	2016-04-14	10:16	-97.16826945	32.87222092	@seanhann #hanniti start want miss saw love alway insight fair
LegiScan OK	2016-04-14	10:16	-97.50334	35.49232	hb2286 enrol crime punish emerg telephon call parti line repeal effect date https//tco/hohycknbqi
LegiScan NE	2016-04-14	10:16	-96.699655	40.807935	lb1098a pass appropri bill https//tco/xctxpoqdva
Mbainyeya Nwobegono	2016-04-14	10:16	-76.60264504	39.32901178	post photo weinberg waverli https//tco/dcjpd2y76j
Consuella Lopez	2016-04-14	10:16	-77.044225	38.89900556	job #cnbc #nbc #polit #politicalhairstylist #politicalmakeupartist https//tco/6m9nzmjntu
LegiScan AL	2016-04-14	10:16	-86.300489	32.377716	hb502 engross fayett co water coordin fire prevent author board director member furth  https//tco/napiq5kcwo
Trendsmap Monterrey	2016-04-14	10:16	-100.309	25.6714	ciudadano es ahora una tendencia en #monterrey https//tco/t9vsbbcvgi
CrossFit484	2016-04-14	10:16	-75.31145286	39.89547854	concentr mental tough margin victori #crossfit #crossfit https//tco/1g9d3u5e27
Rhian ❌ Glaiza	2016-04-14	10:15	-71.13221	42.37936	buhay ng tunay na kaibigan hahahaa @whianwamo harvard univers https//tco/luvvkfcqjl
Fiorella Mayorca	2016-04-14	10:15	-118.34846	34.16705	sort old #vinyl today kind fun found coupl cool one #music #art https//tco/es3boabvtr
Scott Lichterman	2016-04-14	10:15	-75.58006776	39.91718559	mio ufficio casa thornburi pa https//tco/0wj2e6u9g0
DineHere.us	2016-04-14	10:15	-83.74936576	42.28045877	tri https//tco/5nnwunelmg pan sear shrimp marin yucatan spice rub serv rice rich oaxacan mol #serv #menu
KFJ	2016-04-14	10:15	-83.9790017	43.40493184	merril technolog group saginaw mi w @thebarryproject https//tco/2plvydjlpd
Total Traffic DFW	2016-04-14	10:15	-97.13928	33.19655	construct clear #denton 35e nb near fort worth dr stop go traffic area back lp 288 delay 5 min
TVFILMARTIST	2016-04-14	10:15	-118.243	34.0522	3am #movi #product #producerslif #castingdirector lo angel https//tco/kucyi6ffph
international badman	2016-04-14	10:15	-73.95232161	40.78090092	presid buhari album intern collabo come soon https//tco/swbeg1rzig
Angelique James	2016-04-14	10:15	-97.03919589	32.89834949	#vancityhyp #vancitytrin #whenfriendstravel #wanderlust @andallthatjazi @beingslh dalla https//tco/hyhvwdafit
Mercedes Enid	2016-04-14	10:15	-81.591798	30.32546	tri https//tco/ldxrv0ow8l https//tco/lzjiqhhrvt
Lindsay Maloney	2016-04-14	10:15	-102.0477295	46.9021912	danniellajain amaz work photo cover month issu incas https//tco/kbm0zeq0uk
BOS:311 Reports	2016-04-14	10:15	-71.03722558	42.38189603	open illeg park report via iphon 57 falcon st east boston https//tco/l1qwaol3g5 white jeep park across fire hydrant
Bash Org	2016-04-14	10:15	-123.0119982	37.69983742	madwoota chang topic synoptica need dick slap forehead <incorrect> offer woota
Jesse Hyatt	2016-04-14	10:15	-117.1872787	32.7434998	cherri stock specialti produc https//tco/zk7965iamj
Mal	2016-04-14	10:15	-80.15457038	26.12492289	@yogidab hey buddi
Fresenius Careers	2016-04-14	10:18	-75.5397878	39.7390721	freseniu medic care patient care technician full-tim wilmington delawar #wilmington de https//tco/vruav28x3h #healthcar #job
Marc Megna	2016-04-14	10:18	-80.14181972	25.79526908	young boy low confid shi timid avoid peopl https//tco/op03o5qzxv
Guillermo Baca	2016-04-14	10:18	-86.8508474	21.1653171	bueno canc n
OriginalRhapsody1972	2016-04-14	10:17	-119.3425	36.20666667	#hiphopscholar #iamtheoriginalrhapsodi #hiphopinterpretivedanc #godisr #godhealsal https//tco/2zwef10e8n
Cloverville Weather	2016-04-14	10:17	-86.16527778	43.19055556	wind 00 mph baromet 30313 rise slowli temperatur 335 f rain today 000 humid 82
Amy/Andy Adventures	2016-04-14	10:17	-119.714	34.4258	santa barbara sunset #santabarbara #sunset #californiaadventur #wishiwasthereinstead santa https//tco/ewboyrsl5j
